participant,exp,task,item,status,TextGridLabel,duration,time_course_segment,sex,f0,f1,f2,f3,in,is_palatal,f1norm,f2norm,int_norm
p03,carrier,1,faluduako,hit,u,76.9,0,m,110.25,446.77,1125.41,3303.62,76.69,other,-0.38878422941719426,-0.1064084343016009,-0.40702691580747113
p03,carrier,1,faluduako,hit,u,76.9,10,m,109.69,468.8,1047.51,3300.25,77.95,other,-0.2057061068337165,-0.36465212709660966,-0.051133682738866995
p03,carrier,1,faluduako,hit,u,76.9,20,m,109.07,449.06,1102.39,3585.03,78.12,other,-0.3697534123170505,-0.1827212688091887,-0.0031163417692931304
p03,carrier,1,faluduako,hit,u,76.9,30,m,108.39,447.47,1100.58,3633.22,77.96,other,-0.38296694908090545,-0.188721539463348,-0.04830913327007113
p03,carrier,1,faluduako,hit,u,76.9,40,m,107.89,451.38,1067.7,3472.25,77.79,other,-0.3504732832024946,-0.2977209312361317,-0.09632647423964098
p03,carrier,1,faluduako,hit,u,76.9,50,m,107.67,456.85,1028.1,3218.58,77.51,other,-0.30501539257464044,-0.42899757096247787,-0.17541385936599746
p03,carrier,1,faluduako,hit,u,76.9,60,m,107.66,464.23,1028.83,3187.22,77.38,other,-0.24368463702919954,-0.4265775723008558,-0.21213300246037983
p03,carrier,1,faluduako,hit,u,76.9,70,m,107.83,487.16,1017.23,3021.64,77.54,other,-0.05312715401335111,-0.4650323455540275,-0.16694021095960182
p03,carrier,1,faluduako,hit,u,76.9,80,m,108.17,501.81,1001.63,2824.6,77.76,other,0.06862021302468527,-0.5167473854462243,-0.1048001226460366
p03,carrier,1,faluduako,hit,u,76.9,90,m,108.67,510.51,988.7,2672.21,78.01,other,0.14092069720427003,-0.5596111973568719,-0.034186385926075744
p03,carrier,1,faluduako,hit,u,76.9,100,m,109.31,520.71,985.99,2649.13,78.5,other,0.22568678210447335,-0.5685950280048114,0.10421653804504609
p03,carrier,1,faluguato,hit,u,78.22,0,m,NA,375.33,1007.73,3277.05,78.02,other,-0.9824792397378312,-0.49652547882171144,-0.03136183645727988
p03,carrier,1,faluguato,hit,u,78.22,10,m,113.59,359.84,689.81,3060.89,79.69,other,-1.111207343179414,-1.5504514712914048,0.4403379248320591
p03,carrier,1,faluguato,hit,u,78.22,20,m,112.83,373.88,725.33,3010.16,79.95,other,-0.9945293204344287,-1.432700303536864,0.5137762110208198
p03,carrier,1,faluguato,hit,u,78.22,30,m,112.4,399.24,771.34,2959.41,80.59,other,-0.783777564251179,-1.280174086521481,0.6945473770239198
p03,carrier,1,faluguato,hit,u,78.22,40,m,112.08,425.42,808.83,2940.74,81.69,other,-0.5662112796739913,-1.1558922374472207,1.005247818591746
p03,carrier,1,faluguato,hit,u,78.22,50,m,111.51,457.58,859.95,2793.9,82.43,other,-0.29894880022394,-0.9864260298004836,1.2142644792828325
p03,carrier,1,faluguato,hit,u,78.22,60,m,110.38,502.98,908.1,2722.49,82.6,other,0.0783433815867675,-0.8268055701332223,1.2622818202524024
p03,carrier,1,faluguato,hit,u,78.22,70,m,108.86,549.71,956.55,2661.45,82.93,other,0.46668839603642287,-0.6661905904680343,1.3554919527227542
p03,carrier,1,faluguato,hit,u,78.22,80,m,108.07,612.24,980.82,2580.27,82.96,other,0.9863377380765883,-0.5857339226357509,1.3639656011291459
p03,carrier,1,faluguato,hit,u,78.22,90,m,107.38,800.47,850.72,2559.45,82.14,other,2.5506044205045493,-1.0170240950700333,1.1323525446876763
p03,carrier,1,faluguato,hit,u,78.22,100,m,106.65,725.22,1058.8,2604,81.76,other,1.9252467843535421,-0.3272250245079622,1.0250196648733372
p03,carrier,1,flauro,hit,u,52.63,0,m,116.54,651.09,1381.25,2662.81,82.21,other,1.3091967967405966,0.7417182199304266,1.1521243909692633
p03,carrier,1,flauro,hit,u,52.63,10,m,116.81,651.06,1387.03,2663.39,82.43,other,1.3089474847261837,0.7608793052238174,1.2142644792828325
p03,carrier,1,flauro,hit,u,52.63,20,m,117.09,647.94,1361.82,2754.1,82.67,other,1.283019035227299,0.6773064747313633,1.2820536665339937
p03,carrier,1,flauro,hit,u,52.63,30,m,117.37,638.76,1330.06,2797.91,82.83,other,1.2067295588171159,0.5720199576175062,1.3272464580347676
p03,carrier,1,flauro,hit,u,52.63,40,m,117.62,621.28,1289.38,2777.7,82.86,other,1.061463758419513,0.4371630458986243,1.3357201064411632
p03,carrier,1,flauro,hit,u,52.63,50,m,117.81,608.66,1265.2,2774.09,82.71,other,0.9565865043567128,0.3570047340657191,1.293351864409185
p03,carrier,1,flauro,hit,u,52.63,60,m,117.94,600.45,1256.08,2785.64,82.41,other,0.8883581164125305,0.32677132612874205,1.2086153803452329
p03,carrier,1,flauro,hit,u,52.63,70,m,118.02,580.33,1231.66,2627.79,81.95,other,0.7211528587466399,0.24581739829749602,1.0786861047805067
p03,carrier,1,flauro,hit,u,52.63,80,m,118.05,553,1197.98,2367.49,81.34,other,0.4940296136169782,0.13416595319690677,0.9063885871838023
p03,carrier,1,flauro,hit,u,52.63,90,m,118.06,533.26,1193.99,2302.91,80.67,other,0.3299823081336442,0.1209388372244795,0.7171437727743067
p03,carrier,1,flauro,hit,u,52.63,100,m,118.12,516.43,1201.35,2313.23,79.96,other,0.19011826804830906,0.14533772784028484,0.5166007604896157
p03,carrier,1,lakabuaisto,hit,u,69.25,0,m,105.6,540.67,2394.72,3497.97,75.78,other,0.3915623756934973,4.101438827593548,-0.6640609174681277
p03,carrier,1,lakabuaisto,hit,u,69.25,10,m,104.93,509.81,1691.61,3355.75,76.94,other,0.1351034168679817,1.7705823084523624,-0.3364131790875103
p03,carrier,1,lakabuaisto,hit,u,69.25,20,m,104.98,491.86,844.53,3208.66,77.57,other,-0.014068271755414558,-1.0375443576939245,-0.15846656255321023
p03,carrier,1,lakabuaisto,hit,u,69.25,30,m,105.37,481.93,733.81,3252.35,77.9,other,-0.0965905485259063,-1.4045885382621317,-0.06525643008285836
p03,carrier,1,lakabuaisto,hit,u,69.25,40,m,105.99,472.84,757.52,3344.3,78.13,other,-0.17213208889285211,-1.325988307759312,-2.917923004972651e-4
p03,carrier,1,lakabuaisto,hit,u,69.25,50,m,106.45,472.62,796.35,3407.15,78.37,other,-0.17396037699854253,-1.1972642693609783,0.06749739495066773
p03,carrier,1,lakabuaisto,hit,u,69.25,60,m,106.75,484.51,826.82,3419.31,78.71,other,-0.07514971528644333,-1.0962541882382066,0.16353207688981145
p03,carrier,1,lakabuaisto,hit,u,69.25,70,m,106.98,504.46,861.02,3214.18,79.21,other,0.09064277429777702,-0.9828789084745446,0.3047595503297331
p03,carrier,1,lakabuaisto,hit,u,69.25,80,m,107.2,525.28,909.56,3009,79.87,other,0.2636653122999559,-0.8219655728099785,0.49117981527043286
p03,carrier,1,lakabuaisto,hit,u,69.25,90,m,107.41,546.74,967.81,2813.58,80.54,other,0.44200650660959884,-0.6288629398791794,0.6804246296799284
p03,carrier,1,lakabuaisto,hit,u,69.25,100,m,107.56,568.81,996.71,2670.91,80.99,other,0.6254170452122924,-0.5330575134122247,0.8075293557758547
p03,carrier,1,lakaduaisto,hit,u,109.94,0,m,104.75,496.38,840.88,3078.6,75.2,other,0.02349473841604777,-1.0496443510020346,-0.8278847866584363
p03,carrier,1,lakaduaisto,hit,u,109.94,10,m,103.63,432.1,955.58,3127.53,76.97,other,-0.5106978044648387,-0.6694062051279975,-0.32793953068111464
p03,carrier,1,lakaduaisto,hit,u,109.94,20,m,102.3,412.55,884.18,3210.97,76.6,other,-0.6731661338568945,-0.9061019646345909,-0.432447861026658
p03,carrier,1,lakaduaisto,hit,u,109.94,30,m,101.54,403.01,831.27,3096.8,76.42,other,-0.7524473544400256,-1.0815021416022916,-0.48328975146502773
p03,carrier,1,lakaduaisto,hit,u,109.94,40,m,101.32,410.6,791.58,3230.94,76.24,other,-0.6893714147936979,-1.2130771373280154,-0.5341316419034015
p03,carrier,1,lakaduaisto,hit,u,109.94,50,m,101.7,424.3,778.9,3167.15,76.29,other,-0.5755189282120529,-1.2551121825737244,-0.5200088945594061
p03,carrier,1,lakaduaisto,hit,u,109.94,60,m,102.65,447.36,780.53,2925.22,76.81,other,-0.3838810931337509,-1.2497086239183217,-0.37313232218188863
p03,carrier,1,lakaduaisto,hit,u,109.94,70,m,103.38,469.52,818.78,3271.59,77.85,other,-0.19972261848782008,-1.1229073241826468,-0.07937917742685374
p03,carrier,1,lakaduaisto,hit,u,109.94,80,m,103.73,500.31,882.69,3103.14,79.46,other,0.056154612304067195,-0.9110414139576274,0.37537328704969397
p03,carrier,1,lakaduaisto,hit,u,109.94,90,m,104.46,521.87,937.17,3164,80.78,other,0.23532684666175108,-0.7304365823341096,0.7482138169310893
p03,carrier,1,lakaduaisto,hit,u,109.94,100,m,105.14,557.64,995.46,2988.19,81.28,other,0.5325898718460901,-0.53720134673692,0.889441290371011
p03,carrier,1,lakafuaisto,hit,u,62.73,0,m,NA,451.47,1264.74,3329.08,71.82,other,-0.34972534715925724,0.35547980340223106,-1.7825825071123098
p03,carrier,1,lakafuaisto,hit,u,62.73,10,m,NA,424.3,750.3,3168.13,75.08,other,-0.5755189282120529,-1.3499230890427518,-0.8617793802840189
p03,carrier,1,lakafuaisto,hit,u,62.73,20,m,NA,441.13,773.54,3177.26,76.71,other,-0.43565488812671815,-1.2728809398700176,-0.4013778168698754
p03,carrier,1,lakafuaisto,hit,u,62.73,30,m,109.34,449.71,778.99,3161.46,77.29,other,-0.36435165200478287,-1.254813826574346,-0.23755394767956267
p03,carrier,1,lakafuaisto,hit,u,62.73,40,m,109.04,460.47,786.66,3120.51,77.58,other,-0.2749317428355488,-1.229387265294016,-0.15564201308441034
p03,carrier,1,lakafuaisto,hit,u,62.73,50,m,108.93,483.27,812.53,3015.63,77.93,other,-0.08545461188215435,-1.143626490806123,-0.05678278167646274
p03,carrier,1,lakafuaisto,hit,u,62.73,60,m,109.07,501.98,851.85,2935.83,78.39,other,0.07003298110635545,-1.013278069744509,0.07314649388826347
p03,carrier,1,lakafuaisto,hit,u,62.73,70,m,109.37,518.01,898.35,2872.32,78.93,other,0.20324870080736043,-0.8591274700658452,0.22567216520338068
p03,carrier,1,lakafuaisto,hit,u,62.73,80,m,109.68,526.4,941.6,2855.63,79.41,other,0.2729729608380174,-0.7157508370313893,0.36125053970570264
p03,carrier,1,lakafuaisto,hit,u,62.73,90,m,109.89,535.96,976.08,2757.83,79.6,other,0.35242038943075715,-0.6014473386029953,0.4149169796128722
p03,carrier,1,lakafuaisto,hit,u,62.73,100,m,110.05,546.91,1000.15,2563.91,79.57,other,0.4434192746912686,-0.5216536841026637,0.40644333120647663
p03,carrier,1,lakaguaisto,hit,u,110.49,0,m,98.39,525.27,1008.64,2189.77,74.46,other,0.26358220829515183,-0.49350876816133343,-1.036901447349523
p03,carrier,1,lakaguaisto,hit,u,110.49,10,m,97.96,504.33,1122.85,2272.59,73.25,other,0.0895624222353235,-0.11489500495057735,-1.378671933074132
p03,carrier,1,lakaguaisto,hit,u,110.49,20,m,98.06,501.13,1117.56,2752.94,72,other,0.06296914069800502,-0.13243170758068756,-1.7317406166739362
p03,carrier,1,lakaguaisto,hit,u,110.49,30,m,98.59,517.08,1139.37,3266.22,71.54,other,0.19552002836057764,-0.060130103731404885,-1.8616698922386623
p03,carrier,1,lakaguaisto,hit,u,110.49,40,m,98.83,510.76,895.34,3050.7,71.49,other,0.14299829732437305,-0.8691058207117114,-1.8757926395826576
p03,carrier,1,lakaguaisto,hit,u,110.49,50,m,98.9,518.84,599.51,2905.49,71.37,other,0.21014633320610276,-1.8498019906673902,-1.9096872332082362
p03,carrier,1,lakaguaisto,hit,u,110.49,60,m,99.64,382.9,532.9,2809.59,71.8,other,-0.9195695081011122,-2.070618580873751,-1.7882316060499057
p03,carrier,1,lakaguaisto,hit,u,110.49,70,m,100.93,444.3,533.4,3110.44,72.88,other,-0.4093109186038118,-2.068961047543873,-1.4831802634196751
p03,carrier,1,lakaguaisto,hit,u,110.49,80,m,102.11,454.83,664.75,3156.2,74.58,other,-0.3218024015450731,-1.633527041784895,-1.0030068537239405
p03,carrier,1,lakaguaisto,hit,u,110.49,90,m,102.98,455.7,744.83,3065.95,76.46,other,-0.31457235312711457,-1.368056503671618,-0.47199155358983624
p03,carrier,1,lakaguaisto,hit,u,110.49,100,m,103.62,483.34,833.12,2952.96,77.91,other,-0.08487288384852557,-1.0753692682817426,-0.0624318806140625
p03,carrier,1,lakakuaisto,hit,u,76.04,0,m,113.42,484.44,1208.66,3208.88,77.45,other,-0.07573144332007212,0.1695708651231033,-0.1923611561787887
p03,carrier,1,lakakuaisto,hit,u,76.04,10,m,112.86,462.02,754.18,2999.93,80.54,other,-0.26205062209091046,-1.3370606304028978,0.6804246296799284
p03,carrier,1,lakakuaisto,hit,u,76.04,20,m,112.04,478.89,791.03,3023.09,81.66,other,-0.1218541659863591,-1.2149004239908816,0.9967741701853503
p03,carrier,1,lakakuaisto,hit,u,76.04,30,m,111.33,498.02,850.53,2977.49,81.78,other,0.03712379520392342,-1.0176539577353871,1.0306687638109329
p03,carrier,1,lakakuaisto,hit,u,76.04,40,m,110.84,523.27,920.13,3037.29,81.93,other,0.24696140733432775,-0.7869253182163551,1.0730370058429108
p03,carrier,1,lakakuaisto,hit,u,76.04,50,m,110.57,542.16,973.11,2911.57,82.08,other,0.4039448724093113,-0.6112930865824713,1.115405247874885
p03,carrier,1,lakakuaisto,hit,u,76.04,60,m,110.34,557.09,1013.28,2733.11,81.88,other,0.5280191515818637,-0.4781268588600647,1.0589142584989155
p03,carrier,1,lakakuaisto,hit,u,76.04,70,m,110.11,573.94,1049.06,2555.49,81.4,other,0.6680493996768071,-0.3595137737739877,0.9233358839965936
p03,carrier,1,lakakuaisto,hit,u,76.04,80,m,109.91,614.18,1110.67,2401.41,80.92,other,1.002459915008587,-0.1552725168664074,0.7877575094942676
p03,carrier,1,lakakuaisto,hit,u,76.04,90,m,109.73,642.26,1156.04,2395.01,80.4,other,1.235815960498558,-0.004867942513268685,0.6408809371167502
p03,carrier,1,lakakuaisto,hit,u,76.04,100,m,109.54,657.59,1206.92,2370.56,79.8,other,1.363214399863275,0.16380264913512746,0.47140796898884174
p03,carrier,1,lakapuaisto,hit,u,58,0,m,112.12,498.77,1173.27,2998.96,76.75,other,0.043356595564232464,0.05225065603433081,-0.3900796189946799
p03,carrier,1,lakapuaisto,hit,u,58,10,m,111.96,469.01,657.13,2835.23,78.47,other,-0.20396092273283015,-1.6587878497322375,0.09574288963865046
p03,carrier,1,lakapuaisto,hit,u,58,20,m,111.74,431.55,696.63,2945.99,79.15,other,-0.5152685247290655,-1.5278427166718673,0.2878122535169459
p03,carrier,1,lakapuaisto,hit,u,58,30,m,111.43,415.75,730.65,3022.97,79.43,other,-0.646572852319576,-1.4150641489069613,0.3668996386433024
p03,carrier,1,lakapuaisto,hit,u,58,40,m,110.92,417.23,760.32,3073.02,79.49,other,-0.634273459608566,-1.3167061211119944,0.3838469354560896
p03,carrier,1,lakapuaisto,hit,u,58,50,m,110.32,426.82,779.97,3102.39,79.41,other,-0.5545767190014146,-1.2515650612477849,0.36125053970570264
p03,carrier,1,lakapuaisto,hit,u,58,60,m,109.68,438.2,799.6,3124.67,79.21,other,-0.4600043615343255,-1.1864903027167706,0.3047595503297331
p03,carrier,1,lakapuaisto,hit,u,58,70,m,109.12,450.89,835.82,3122.9,79.08,other,-0.3545453794378966,-1.0664185883004007,0.26804040723535477
p03,carrier,1,lakapuaisto,hit,u,58,80,m,108.78,466.37,868.58,3115.97,79.12,other,-0.22590038000111787,-0.9578170045267875,0.2793386051105503
p03,carrier,1,lakapuaisto,hit,u,58,90,m,108.61,486.32,895.8,3100.76,79.43,other,-0.0601078904168975,-0.8675808900482238,0.3668996386433024
p03,carrier,1,lakapuaisto,hit,u,58,100,m,108.58,509.03,935.27,3010.14,79.82,other,0.12862130449326004,-0.7367352089876463,0.4770570679264375
p03,carrier,1,lakatuaisto,hit,u,76.22,0,m,111.14,509.19,1279,3045.68,74.33,other,0.12995096857012617,0.40275265397035453,-1.0736205904439013
p03,carrier,1,lakatuaisto,hit,u,76.22,10,m,110.41,473.71,965.29,2868.29,76.63,other,-0.1649020404748936,-0.637216907861765,-0.4239742126202624
p03,carrier,1,lakatuaisto,hit,u,76.22,20,m,109.75,452.36,936.97,2824.41,77.15,other,-0.34232909073169066,-0.7310995956660605,-0.2770976402427409
p03,carrier,1,lakatuaisto,hit,u,76.22,30,m,109.3,449.65,904.93,2912.39,77.07,other,-0.3648502760336076,-0.8373143314446497,-0.29969403599313194
p03,carrier,1,lakatuaisto,hit,u,76.22,40,m,109.16,450.95,876.1,2865.85,77.1,other,-0.3540467554090718,-0.9328877032454209,-0.2912203875867363
p03,carrier,1,lakatuaisto,hit,u,76.22,50,m,109.28,452.88,858.85,2817.26,77.17,other,-0.3380076824818765,-0.9900726031262154,-0.2714485413051452
p03,carrier,1,lakatuaisto,hit,u,76.22,60,m,109.65,454.72,858.51,2850.82,77.25,other,-0.32271654559791807,-0.9911997257905326,-0.24885214555475818
p03,carrier,1,lakatuaisto,hit,u,76.22,70,m,110.23,468.8,876.19,2964.18,77.59,other,-0.2057061068337165,-0.9325893472460427,-0.15281746361561047
p03,carrier,1,lakatuaisto,hit,u,76.22,80,m,110.99,493.76,898.44,2990.31,78.23,other,0.0017214891573681529,-0.8588291140664671,0.027953702387489485
p03,carrier,1,lakatuaisto,hit,u,76.22,90,m,111.74,522.67,939.22,2992.57,79.1,other,0.24197516704608033,-0.7236406956816092,0.2736895061729505
p03,carrier,1,lakatuaisto,hit,u,76.22,100,m,112.39,551.54,997.58,2972.73,80.06,other,0.4818964289155763,-0.5301734054182369,0.5448462551776024
p03,carrier,1,palufauto,hit,u,79.48,0,m,113.43,599.96,1104.37,2414.34,79.68,other,0.8842860201771285,-0.1761574368228721,0.43751337536326323
p03,carrier,1,palufauto,hit,u,79.48,10,m,113.76,587.84,1078.74,2404.5,79.86,other,0.7835639663545344,-0.26112259531242327,0.48835526580163297
p03,carrier,1,palufauto,hit,u,79.48,20,m,113.95,576.37,1049.14,2391.57,79.59,other,0.688243672844208,-0.3592485684412067,0.41209243014407637
p03,carrier,1,palufauto,hit,u,79.48,30,m,114.11,557.45,1011.14,2349.35,78.83,other,0.5310108957548122,-0.4852211015119429,0.19742667051539392
p03,carrier,1,palufauto,hit,u,79.48,40,m,114.33,546.34,1008.34,2315.33,77.73,other,0.4386823464174342,-0.49450328815926015,-0.11327377105243222
p03,carrier,1,palufauto,hit,u,79.48,50,m,114.63,514.22,1027.76,2323.71,76.61,other,0.17175228298659906,-0.43012469362679473,-0.42962331155785816
p03,carrier,1,palufauto,hit,u,79.48,60,m,115.06,465.56,1065.21,2465.42,75.6,other,-0.23263180439025163,-0.30597544721892467,-0.7149028079065014
p03,carrier,1,palufauto,hit,u,79.48,70,m,115.53,411.19,1115.96,2640.01,74.73,other,-0.6844682785102549,-0.1377358142362972,-0.9606386116919625
p03,carrier,1,palufauto,hit,u,79.48,80,m,115.76,360.47,1166.58,2723.43,73.91,other,-1.1059717908767541,0.03007286008056161,-1.192251668133436
p03,carrier,1,palufauto,hit,u,79.48,90,m,115.58,289.95,1140.96,2841.85,72.58,other,-1.6920212327554123,-0.054859147742392034,-1.5679167474836275
p03,carrier,1,palufauto,hit,u,79.48,100,m,115.07,322.29,1183.85,2918.05,70.14,other,-1.4232628812188863,0.08732406129455123,-2.2571068178704445
p03,carrier,1,palutrauco,hit,u,60.81,0,m,106.4,640.64,1216.37,2303.13,80.4,other,1.2223531117202904,0.195130029069823,0.6408809371167502
p03,carrier,1,palutrauco,hit,u,60.81,10,m,106.58,618.27,1184.63,2282.18,80.09,other,1.0364494529734727,0.08990981328916174,0.5533199035839981
p03,carrier,1,palutrauco,hit,u,60.81,20,m,106.7,593.66,1159.07,2272.15,79.8,other,0.831930497150532,0.00517670946579253,0.47140796898884174
p03,carrier,1,palutrauco,hit,u,60.81,30,m,106.78,564.28,1146.52,2299.91,79.43,other,0.587770931036026,-0.03642737711414771,0.3668996386433024
p03,carrier,1,palutrauco,hit,u,60.81,40,m,106.81,547.42,1139.48,2286.15,79.13,other,0.4476575789362786,-0.05976544639883128,0.28216315457934615
p03,carrier,1,palutrauco,hit,u,60.81,50,m,106.8,538.54,1135.94,2245.98,78.85,other,0.37386122267021965,-0.07150078237436813,0.20307576945298966
p03,carrier,1,palutrauco,hit,u,60.81,60,m,106.76,552.81,1122.01,2237.15,78.43,other,0.4924506375256995,-0.1176796609447723,0.084444691763458965
p03,carrier,1,palutrauco,hit,u,60.81,70,m,106.73,557.48,1131.82,2212.89,77.58,other,0.5312602077692243,-0.0851588570125641,-0.15564201308441034
p03,carrier,1,palutrauco,hit,u,60.81,80,m,106.7,540.25,1192.33,2153.88,76.35,other,0.38807200749172455,0.11543582656928392,-0.5030615977466188
p03,carrier,1,palutrauco,hit,u,60.81,90,m,106.69,519.08,1148.18,2122.51,74.88,other,0.21214082932140174,-0.030924366458952135,-0.9182703696599883
p03,carrier,1,palutrauco,hit,u,60.81,100,m,106.72,498.35,1060.69,2116.69,73.27,other,0.03986622736245974,-0.32095954852102265,-1.373022834136536
p03,carrier,1,rausto,hit,u,95.39,0,m,115.48,707.35,1510.42,2547.24,80.79,other,1.7767399277685787,1.169925380371136,0.7510383663998893
p03,carrier,1,rausto,hit,u,95.39,10,m,116.65,665.72,1507.27,2547.32,80.82,other,1.430777955769025,1.1594829203929038,0.7595120148062808
p03,carrier,1,rausto,hit,u,95.39,20,m,117.78,636,1454.09,2542.72,81.05,other,1.1837928534911786,0.9831876754270684,0.824476652588646
p03,carrier,1,rausto,hit,u,95.39,30,m,118.83,609.47,1449.03,2686.85,80.77,other,0.9633179287458471,0.9664134381287022,0.7453892674622895
p03,carrier,1,rausto,hit,u,95.39,40,m,119.74,578.03,1486.29,2749.23,79.88,other,0.7020389376416917,1.0899328218712185,0.4940043647392287
p03,carrier,1,rausto,hit,u,95.39,50,m,120.55,519.59,1440.62,2703.1,78.72,other,0.2163791335664118,0.9385337275201523,0.16635662635861131
p03,carrier,1,rausto,hit,u,95.39,60,m,121.28,461.52,1339.14,2570.56,77.68,other,-0.2662058223311165,0.6021207628880931,-0.1273965183964236
p03,carrier,1,rausto,hit,u,95.39,70,m,121.93,426.54,1270.15,2358.23,76.7,other,-0.5569036311359298,0.37341431403151243,-0.40420236633867124
p03,carrier,1,rausto,hit,u,95.39,80,m,122.6,381.03,1254.71,2266.47,75.38,other,-0.9351099569994827,0.3222296848048764,-0.7770428962200666
p03,carrier,1,rausto,hit,u,95.39,90,m,123.24,561.42,1376.51,2639.84,73.62,other,0.5640031856620473,0.7260048039631822,-1.2741636027285885
p03,carrier,1,rausto,hit,u,95.39,100,m,123.2,1127.6,1564.27,3540.62,71.53,other,5.269185729661743,1.3484417199990075,-1.8644944417074623
p03,carrier,2,ayuda,hit,u,127.26,0,m,109.49,331.03,1952.67,2580.4,83.51,palatal,-1.3506299810200852,2.6360136106483183,1.5193158219130631
p03,carrier,2,ayuda,hit,u,127.26,10,m,109.91,340.85,1561.5,2310.57,83.49,palatal,-1.2690218483024385,1.339258985351483,1.5136667229754632
p03,carrier,2,ayuda,hit,u,127.26,20,m,110.19,345.08,1563.83,2271.38,82.78,palatal,-1.2338688542702958,1.3469830906687146,1.3131237106907763
p03,carrier,2,ayuda,hit,u,127.26,30,m,111.29,356.99,1585.42,2348.63,81.69,palatal,-1.134891984548588,1.4185553798528514,1.005247818591746
p03,carrier,2,ayuda,hit,u,127.26,40,m,113.59,368.17,1354.11,2207.56,80.94,palatal,-1.0419817071775814,0.6517473107846429,0.7934066084318634
p03,carrier,2,ayuda,hit,u,127.26,50,m,115.92,378.88,1258.39,2389.04,81.2,palatal,-0.9529773180323684,0.33442913011277947,0.8668448946206241
p03,carrier,2,ayuda,hit,u,127.26,60,m,117.12,371.27,1178.32,2408.38,82.23,palatal,-1.0162194656883043,0.0689917426660995,1.1577734899068632
p03,carrier,2,ayuda,hit,u,127.26,70,m,117.89,380.78,1222.97,2402.85,82.65,palatal,-0.9371875571195857,0.21700946902421442,1.276404567596398
p03,carrier,2,ayuda,hit,u,127.26,80,m,118.35,390.97,1325.48,2454.29,82.23,palatal,-0.8525045762241864,0.5568369523158231,1.1577734899068632
p03,carrier,2,ayuda,hit,u,127.26,90,m,117.2,393.15,1431.49,2481.7,80.45,palatal,-0.8343879031768886,0.9082671689165784,0.6550036844607415
p03,carrier,2,ayuda,hit,u,127.26,100,m,114.76,371.02,1429.03,2616.17,77.09,palatal,-1.0182970658084072,0.9001121049335781,-0.2940449370555322
p03,carrier,2,dinosaurio,hit,u,89.02,0,m,104.08,696.18,1407.06,2431.31,81.87,other,1.6839127544023755,0.8272800904187342,1.0560897090301198
p03,carrier,2,dinosaurio,hit,u,89.02,10,m,104.7,673.67,1372.32,2391.38,81.51,other,1.4968456395883003,0.7121146746588035,0.9544059281533762
p03,carrier,2,dinosaurio,hit,u,89.02,20,m,105.61,633.85,1298.26,2409.13,81.26,other,1.165925492458293,0.46660083783725903,0.8837921914334154
p03,carrier,2,dinosaurio,hit,u,89.02,30,m,106.8,593.6,1261.54,2399.43,81.25,other,0.8314318731217077,0.3448715900910111,0.8809676419646155
p03,carrier,2,dinosaurio,hit,u,89.02,40,m,108.08,560.66,1239.09,2404.6,81.32,other,0.5576872812969342,0.2704483435794841,0.9007394882462026
p03,carrier,2,dinosaurio,hit,u,89.02,50,m,109.07,531.95,1210.34,2404.81,81.34,other,0.3190956835043049,0.17514017711149316,0.9063885871838023
p03,carrier,2,dinosaurio,hit,u,89.02,60,m,109.74,513.44,1199.95,2324.62,81.12,other,0.16527017061187788,0.1406966345166266,0.8442484988702371
p03,carrier,2,dinosaurio,hit,u,89.02,70,m,110.2,519.68,1197.28,2252.13,80.6,other,0.21712706960964823,0.1318454065350773,0.6973719264927156
p03,carrier,2,dinosaurio,hit,u,89.02,80,m,110.47,490.77,1155.35,2310.07,79.9,other,-0.02312660827906396,-0.007155338508500648,0.49965346367682845
p03,carrier,2,dinosaurio,hit,u,89.02,90,m,110.25,496.64,1275.09,2683.09,78.66,other,0.025655442540954827,0.3897907433307075,0.14940932954582006
p03,carrier,2,dinosaurio,hit,u,89.02,100,m,107.92,412.29,1266.36,2753.47,76.01,other,-0.6753268379818015,0.3608502113910358,-0.5990962796857626
p03,carrier,2,flauta,hit,u,87.4,0,m,114.52,683.39,1353.44,2262.45,79.21,other,1.5776227322579057,0.6495262161226067,0.3047595503297331
p03,carrier,2,flauta,hit,u,87.4,10,m,115.16,611.82,1295.74,2244.86,78.8,other,0.9828473698748156,0.4582468698546735,0.1889530221089983
p03,carrier,2,flauta,hit,u,87.4,20,m,115.93,579.78,1261.04,2270.52,78.55,other,0.7165821384824128,0.343214056761133,0.11833928538903746
p03,carrier,2,flauta,hit,u,87.4,30,m,116.73,556.04,1239.14,2279.33,78.16,other,0.5192932310774305,0.2706140969124725,0.008181856105898359
p03,carrier,2,flauta,hit,u,87.4,40,m,117.42,534.54,1218.14,2291.22,77.43,other,0.34061962074857144,0.20099769705759218,-0.19801025511638445
p03,carrier,2,flauta,hit,u,87.4,50,m,118.3,519.43,1240.27,2388.09,76.59,other,0.2150494694895452,0.2743601222379966,-0.4352724104954539
p03,carrier,2,flauta,hit,u,87.4,60,m,119.51,512.85,1311.38,2508.03,75.58,other,0.1603670343284345,0.5100945124132609,-0.7205519068440972
p03,carrier,2,flauta,hit,u,87.4,70,m,120.68,509.75,1304.01,2365.19,74.47,other,0.13460479283915694,0.48566247113085725,-1.034076897880723
p03,carrier,2,flauta,hit,u,87.4,80,m,121.61,475.33,1300.09,2451.12,73.35,other,-0.15143919169662604,0.4726674098246127,-1.350426438386149
