participant,exp,task,item,status,TextGridLabel,duration,time_course_segment,sex,f0,f1,f2,f3,in,is_palatal,f1norm,f2norm
p05,carrier,1,falutraigo,hit,i,94,60,f,210.75,563.78,2474.37,2887.57,78.27,other,0.5825914604416165,-0.3684750252718962
p05,carrier,1,falutraigo,hit,i,94,70,f,211.31,492.57,2595.78,2970.53,77.83,other,0.10681160278468345,-0.13911038439753867
p05,carrier,1,falutraigo,hit,i,94,80,f,211.37,475.27,2581.93,2788.06,77.12,other,-0.00877597673315041,-0.16527544721040358
p05,carrier,1,falutraigo,hit,i,94,90,f,211.25,480.3,2527.32,3025.65,74.99,other,0.024831279045734407,-0.26844325083571086
p05,carrier,1,falutraigo,hit,i,94,100,f,211.08,495.81,2409.16,2822.58,71.58,other,0.12845921883311018,-0.4916680755265443
p05,carrier,1,farloto,hit,o,125.11,0,f,227.57,557.53,1678.93,2522.42,74.82,other,-0.25612229035257417,0.9924082114567869
p05,carrier,1,farloto,hit,o,125.11,10,f,227.66,609.35,1583.08,3709.85,76.76,other,0.3350002274740817,0.7446407637451232
p05,carrier,1,farloto,hit,o,125.11,20,f,227.37,604.51,1140.68,2710.15,77.78,other,0.27978924742234434,-0.39894107107636695
p05,carrier,1,farloto,hit,o,125.11,30,f,227.92,572.48,941.13,2746.57,77.85,other,-0.08558424246549344,-0.9147678231980407
p05,carrier,1,farloto,hit,o,125.11,40,f,135.91,540.15,920.31,2761.07,77.98,other,-0.45437990053835703,-0.9685864800718732
p05,carrier,1,farloto,hit,o,125.11,50,f,115.16,552.84,937.95,2940.44,78.52,other,-0.309622186311798,-0.9229879638732946
p05,carrier,1,farloto,hit,o,125.11,60,f,116.39,548.94,957.18,3154.56,79.15,other,-0.35411037271712303,-0.8732793773370895
p05,carrier,1,farloto,hit,o,125.11,70,f,118.37,519.69,923.98,3203.94,79.13,other,-0.6877717707570626,-0.9590997139466586
p05,carrier,1,farloto,hit,o,125.11,80,f,121.38,501.19,897.55,3048.24,78.67,other,-0.8988054755002729,-1.02741993974759
p05,carrier,1,farloto,hit,o,125.11,90,f,126.58,557.71,952.94,3101.23,78.56,other,-0.2540689894415584,-0.8842395649040944
p05,carrier,1,farloto,hit,o,125.11,100,f,133,524.76,945.31,3154.99,78,other,-0.6299371284301405,-0.9039627326249083
p05,carrier,1,lakabiaisto,hit,a,190.87,0,f,205.04,734.34,1809.34,3219.71,77.55,other,-0.6411717743731092,0.43214482188209086
p05,carrier,1,lakabiaisto,hit,a,190.87,10,f,200.07,931.5,1838.3,3045.86,77.16,other,1.014493967247007,0.543873461365934
p05,carrier,1,lakabiaisto,hit,a,190.87,20,f,200.5,1085.18,1801.04,2554.92,77.81,other,2.3050331799279746,0.40012314689190126
p05,carrier,1,lakabiaisto,hit,a,190.87,30,f,202.68,981.56,1687.99,2208.75,78.99,other,1.4348765348342607,-0.03602749860700866
p05,carrier,1,lakabiaisto,hit,a,190.87,40,f,205.84,865.21,1688.16,2228.62,79.91,other,0.4578187693772694,-0.03537163297467919
p05,carrier,1,lakabiaisto,hit,a,190.87,50,f,208.95,895.7,1689.52,2380.71,80.2,other,0.7138608086448559,-0.03012470791604607
p05,carrier,1,lakabiaisto,hit,a,190.87,60,f,211.19,905.82,1653.31,2073.24,79.73,other,0.7988442601826709,-0.16982408760216328
p05,carrier,1,lakabiaisto,hit,a,190.87,70,f,214.4,797.93,1460.79,1748.35,77,other,-0.10717002701247287,-0.9125726260493121
p05,carrier,1,lakabiaisto,hit,a,190.87,80,f,217.23,844.25,1794.67,2664.17,76.12,other,0.2818056128325458,0.3755474758452139
p05,carrier,1,lakabiaisto,hit,a,190.87,90,f,216.92,906.47,1796.65,3047.93,71.54,other,0.8043026834533801,0.38318638144528333
p05,carrier,1,lakabiaisto,hit,a,190.87,100,f,216.58,887.6,1940.81,3092.98,66.42,other,0.6458404571175533,0.9393604376604343
p05,carrier,1,lakabiaisto,hit,i,122.84,0,f,187.54,360.89,2872.61,3243.73,74.85,other,-0.7729902741464352,0.38386971224399175
p05,carrier,1,lakabiaisto,hit,i,122.84,10,f,194.09,351.27,3034.05,3353.79,73.27,other,-0.8372649859939243,0.6888579967572624
p05,carrier,1,lakabiaisto,hit,i,122.84,20,f,195.26,358.95,3064.03,3407.42,72.78,other,-0.7859521183235796,0.7454954395825093
p05,carrier,1,lakabiaisto,hit,i,122.84,30,f,194.55,365.93,3037.1,3565.77,73.55,other,-0.7393162047377714,0.694619978098723
p05,carrier,1,lakabiaisto,hit,i,122.84,40,f,195.78,369.71,3103.73,3617.87,73.58,other,-0.7140606526812737,0.8204956557320187
p05,carrier,1,lakabiaisto,hit,i,122.84,50,f,198.47,373.89,3127.53,3643.02,74.47,other,-0.6861325554336122,0.8654580019375185
p05,carrier,1,lakabiaisto,hit,i,122.84,60,f,204.62,395.64,3146.48,3650.84,75.72,other,-0.5408129106640812,0.9012578532229895
p05,carrier,1,lakabiaisto,hit,i,122.84,70,f,207.86,433.3,3090.14,3604.85,76.12,other,-0.28919278091601053,0.7948217782138361
p05,carrier,1,lakabiaisto,hit,i,122.84,80,f,205.51,608.32,2982.1,3501.96,75.3,other,0.8801793674777046,0.5907153965313923
p05,carrier,1,lakabiaisto,hit,i,122.84,90,f,207.15,643.92,2401.94,3309.3,77.7,other,1.118035889491281,-0.5053079133250189
p05,carrier,1,lakabiaisto,hit,i,122.84,100,f,205.04,734.34,1809.34,3219.71,77.55,other,1.7221647299538556,-1.6248325503577505
p05,carrier,1,lakabuaisto,hit,a,98.94,0,f,182.32,804.93,1168.87,3400.92,68.89,other,-0.04838700717406338,-2.038809657752469
p05,carrier,1,lakabuaisto,hit,a,98.94,10,f,181.74,913.18,1304.91,3398.12,69,other,0.8606504067556263,-1.5139628305638637
p05,carrier,1,lakabuaisto,hit,a,98.94,20,f,181.76,804.59,1036.12,1955.72,69.08,other,-0.05124218242335686,-2.550963555938938
p05,carrier,1,lakabuaisto,hit,a,98.94,30,f,181.89,882.02,1324.17,1577.16,70.01,other,0.598981992732078,-1.439657112454098
p05,carrier,1,lakabuaisto,hit,a,98.94,40,f,181.99,968.49,1463.34,1792.61,70.75,other,1.325120239221688,-0.9027346415643744
p05,carrier,1,lakabuaisto,hit,a,98.94,50,f,182.56,998.96,1482.38,2011.54,71,other,1.580994327004022,-0.8292776907435045
p05,carrier,1,lakabuaisto,hit,a,98.94,60,f,183.89,1018.95,1527.07,2041.58,71.17,other,1.7488618365139945,-0.6568621901035557
p05,carrier,1,lakabuaisto,hit,a,98.94,70,f,185.62,1040.26,1572.5,2140.06,71.11,other,1.9278141440506378,-0.48159174494640833
p05,carrier,1,lakabuaisto,hit,a,98.94,80,f,186.83,1079.9,1612.66,2269.01,70.68,other,2.260693987821289,-0.3266531343914657
p05,carrier,1,lakabuaisto,hit,a,98.94,90,f,188.01,1051.92,1614.69,2077.22,69.8,other,2.0257298599529037,-0.318821327134829
p05,carrier,1,lakabuaisto,hit,a,98.94,100,f,189.09,909.92,1605.32,2174.99,68.43,other,0.8332743146594528,-0.3549710975755618
p05,carrier,1,lakabuaisto,hit,i,120.61,0,f,189.09,909.92,1605.32,2174.99,68.43,other,2.8952784416151993,-2.0102618727462382
p05,carrier,1,lakabuaisto,hit,i,120.61,10,f,189.6,854.64,1716.96,2407.75,68.15,other,2.525932696196364,-1.7993544639066597
p05,carrier,1,lakabuaisto,hit,i,120.61,20,f,190.41,801.5,1717.21,2565.08,69.18,other,2.1708850675502553,-1.798882170354081
p05,carrier,1,lakabuaisto,hit,i,120.61,30,f,191.61,812.57,1929.57,2761.55,69.14,other,2.244847755715713,-1.3976971350515655
p05,carrier,1,lakabuaisto,hit,i,120.61,40,f,192.18,782.61,1929.81,3010.59,66.91,other,2.0446741208975454,-1.3972437332410899
p05,carrier,1,lakabuaisto,hit,i,120.61,50,f,194.81,823.87,2157.24,3056.42,64.02,other,2.32034715736609,-0.9675888425891257
p05,carrier,1,lakabuaisto,hit,i,120.61,60,f,208.02,852.76,2226.53,3122.02,64.23,other,2.5133717337978942,-0.8366879615563912
p05,carrier,1,lakabuaisto,hit,i,120.61,70,f,215.51,692.71,2315.34,3080.78,66.3,other,1.4440195891834844,-0.6689103999383069
p05,carrier,1,lakabuaisto,hit,i,120.61,80,f,217.06,514.15,2285.38,3104.06,67.2,other,0.25099541584796964,-0.7255100592793475
p05,carrier,1,lakabuaisto,hit,i,120.61,90,f,216.43,490.69,2049.01,3060.86,64.93,other,0.09425064038621368,-1.1720541673715288
p05,carrier,1,lakabuaisto,hit,i,120.61,100,f,213.88,540.93,1929.36,2919.66,61.08,other,0.429922316396385,-1.3980938616357317
p05,carrier,1,lakabuaisto,hit,u,165.67,0,f,195.34,440.94,1454.79,4284.82,62.16,other,-0.7062244863877247,0.8852263442029717
p05,carrier,1,lakabuaisto,hit,u,165.67,10,f,194.27,456.21,831,3996.44,66.41,other,-0.6202976372239092,-1.4518178919464007
p05,carrier,1,lakabuaisto,hit,u,165.67,20,f,193.58,406.03,778.94,3403.03,67.75,other,-0.9026689071021194,-1.6468619339059323
p05,carrier,1,lakabuaisto,hit,u,165.67,30,f,192.41,406.48,771.82,3481.66,67.82,other,-0.9001366816847179,-1.6735371851305167
p05,carrier,1,lakabuaisto,hit,u,165.67,40,f,189.83,408.73,753.15,3209.47,67.24,other,-0.8874755545977118,-1.7434847891140832
p05,carrier,1,lakabuaisto,hit,u,165.67,50,f,186.82,409.62,734.86,3236.54,67.04,other,-0.8824673754388516,-1.8120087139592587
p05,carrier,1,lakabuaisto,hit,u,165.67,60,f,184.11,457.63,721.52,3265.94,65.85,other,-0.6123070592401096,-1.8619873447648707
p05,carrier,1,lakabuaisto,hit,u,165.67,70,f,182.76,502.41,733.83,3312.31,66.24,other,-0.3603224943707142,-1.815867633729107
p05,carrier,1,lakabuaisto,hit,u,165.67,80,f,183.58,505.8,773.78,3327.66,68.78,other,-0.34124639622629155,-1.6661939979956595
p05,carrier,1,lakabuaisto,hit,u,165.67,90,f,183.32,556.19,951.85,3345.84,68.6,other,-0.05769342115329379,-0.9990504606976603
p05,carrier,1,lakabuaisto,hit,u,165.67,100,f,182.32,804.93,1168.87,3400.92,68.89,other,1.3420082462342309,-0.18597981171461073
p05,carrier,1,lakadiaisto,hit,a,95.53,0,f,191.75,599.6,2988.36,3558.7,78.23,other,-1.7726609305198657,4.980843044404206
p05,carrier,1,lakadiaisto,hit,a,95.53,10,f,190.61,661.39,2664.31,3441.31,78.06,other,-1.253774816831963,3.730647408190832
p05,carrier,1,lakadiaisto,hit,a,95.53,20,f,189.39,723.82,1802.12,3233.73,78.87,other,-0.7295142556159759,0.404289822673757
p05,carrier,1,lakadiaisto,hit,a,95.53,30,f,188.61,755.86,1916.38,3287.65,80.15,other,-0.4604559762413134,0.8451086882615992
p05,carrier,1,lakadiaisto,hit,a,95.53,40,f,187.58,808.99,1918.86,3245.04,79.9,other,-0.014292855667785372,0.8546766104273419
p05,carrier,1,lakadiaisto,hit,a,95.53,50,f,186.44,888.14,1894.06,2767.54,78.57,other,0.6503751472193732,0.7589973887699076
p05,carrier,1,lakadiaisto,hit,a,95.53,60,f,186,946.76,1844.23,2670.52,78.01,other,1.1426409504947397,0.5667515978348288
p05,carrier,1,lakadiaisto,hit,a,95.53,70,f,186.28,959.33,1798.2,2319.78,78.32,other,1.2481984589759982,0.3891663327988728
p05,carrier,1,lakadiaisto,hit,a,95.53,80,f,187,953.61,1744.54,2187.08,78.24,other,1.200164334193755,0.18214427497072994
p05,carrier,1,lakadiaisto,hit,a,95.53,90,f,188.31,911.91,1669.28,2204.15,77.64,other,0.8499854874420865,-0.10821129849453298
p05,carrier,1,lakadiaisto,hit,a,95.53,100,f,189.87,812.05,1706.44,2372.48,78.11,other,0.011403721575861748,0.035153212666365174
p05,carrier,1,lakadiaisto,hit,i,86.53,0,f,189.87,812.05,1706.44,2372.48,78.11,other,2.2413734469671995,-1.8192285765991747
p05,carrier,1,lakadiaisto,hit,i,86.53,10,f,190.56,796.12,1927.17,2497.57,79.4,other,2.1349393347291024,-1.4022311531563214
p05,carrier,1,lakadiaisto,hit,i,86.53,20,f,190.7,791.71,2073.04,2773.35,80.09,other,2.105474523996522,-1.1266573110976572
p05,carrier,1,lakadiaisto,hit,i,86.53,30,f,191.06,793.74,2162.77,3092.19,79.88,other,2.1190376908416777,-0.9571417092060828
p05,carrier,1,lakadiaisto,hit,i,86.53,40,f,191.48,805.25,2262.63,3244.36,79.04,other,2.1959401787174158,-0.7684887725640162
p05,carrier,1,lakadiaisto,hit,i,86.53,50,f,191.68,793.14,2303.84,3179.74,77.65,other,2.115028873054932,-0.6906359033569306
p05,carrier,1,lakadiaisto,hit,i,86.53,60,f,191.88,747.9,2205.63,3128.43,75.51,other,1.8127640119343076,-0.8761717025519772
p05,carrier,1,lakadiaisto,hit,i,86.53,70,f,192.47,840.21,2342.65,3319.13,73.45,other,2.4295206284251307,-0.6173170522546014
p05,carrier,1,lakadiaisto,hit,i,86.53,80,f,193.33,794.1,2268.64,3334.55,72.35,other,2.1214429815137255,-0.7571348355600228
p05,carrier,1,lakadiaisto,hit,i,86.53,90,f,185.6,782.91,2221.78,3275.93,70.73,other,2.046678529790918,-0.845661539055388
p05,carrier,1,lakadiaisto,hit,i,86.53,100,f,109.12,812.82,2261.51,3221.55,68.57,other,2.2465180964601905,-0.7706046476795688
p05,carrier,1,lakadiaisto,hit,i,129.54,0,f,183.97,419.96,2252.28,3284.86,70.98,other,-0.37832216304132305,-0.7880417256407773
p05,carrier,1,lakadiaisto,hit,i,129.54,10,f,184.13,386.34,2600.45,3323.47,73.95,other,-0.6029495863586394,-0.13028794083536785
p05,carrier,1,lakadiaisto,hit,i,129.54,20,f,183.54,374.41,2851.71,3261.04,72.95,other,-0.682658246685099,0.34438597124840586
p05,carrier,1,lakadiaisto,hit,i,129.54,30,f,180.93,363.23,2909.46,3351.26,71.6,other,-0.7573558847781269,0.4534857818941032
p05,carrier,1,lakadiaisto,hit,i,129.54,40,f,180.48,360.06,3337.86,3386,72.46,other,-0.7785358054181,1.2628080135930944
p05,carrier,1,lakadiaisto,hit,i,129.54,50,f,183.7,365.39,3276.37,3452.53,74.05,other,-0.7429241407458427,1.146642691400818
p05,carrier,1,lakadiaisto,hit,i,129.54,60,f,190.22,376.77,3278.66,3556.37,74.44,other,-0.6668902300572329,1.1509689003424397
p05,carrier,1,lakadiaisto,hit,i,129.54,70,f,193.33,394.4,3105.76,3635.28,74.98,other,-0.549097800756689,0.8243306793789588
p05,carrier,1,lakadiaisto,hit,i,129.54,80,f,192.8,445.09,3136.18,3581.42,76.26,other,-0.21041951140645818,0.8817993588567435
p05,carrier,1,lakadiaisto,hit,i,129.54,90,f,192.35,534.77,3072.12,3671.25,77.34,other,0.38876512045246286,0.7607788589439579
p05,carrier,1,lakadiaisto,hit,i,129.54,100,f,191.75,599.6,2988.36,3558.7,78.23,other,0.8219178823103339,0.6025416270879652
p05,carrier,1,lakafiaisto,hit,a,204.06,0,f,192.4,465.34,2619.88,3508.82,74.64,other,-2.9001192510205605,3.5592349961650336
p05,carrier,1,lakafiaisto,hit,a,204.06,10,f,192.45,628.74,2824.06,3522.29,75.81,other,-1.5279556165068298,4.346968200923701
p05,carrier,1,lakafiaisto,hit,a,204.06,20,f,191.11,763.24,1954.14,3286.37,76.85,other,-0.39848187818310454,0.990788019301306
p05,carrier,1,lakafiaisto,hit,a,204.06,30,f,187.08,848.91,1644.4,2386.39,75.94,other,0.320938308896401,-0.20419916280247488
p05,carrier,1,lakafiaisto,hit,a,204.06,40,f,185.42,1009.2,1594.14,2272.9,75.55,other,1.6669854874533527,-0.39810390798403367
p05,carrier,1,lakafiaisto,hit,a,204.06,50,f,186.92,1081.81,1601.35,2356.48,75.23,other,2.2767333546629107,-0.3702874891070141
p05,carrier,1,lakafiaisto,hit,a,204.06,60,f,190.03,991.69,1590.46,2473.26,74.42,other,1.5199439621147028,-0.41230146990739514
p05,carrier,1,lakafiaisto,hit,a,204.06,70,f,193.69,979.25,1620.03,2002.94,75.9,other,1.415478138287586,-0.2982194302134301
p05,carrier,1,lakafiaisto,hit,a,204.06,80,f,196.9,893.51,1623.86,2585.81,74.2,other,0.695470121009696,-0.28344316332036695
p05,carrier,1,lakafiaisto,hit,a,204.06,90,f,199.54,890.84,1757.61,2608.98,73.75,other,0.6730485977284744,0.23256876799745022
p05,carrier,1,lakafiaisto,hit,a,204.06,100,f,203.51,981.4,1788.46,2722.59,72.81,other,1.4335329229522402,0.35158909009954165
p05,carrier,1,lakafiaisto,hit,i,115,0,f,NA,341.09,2780.71,3214.24,69.15,other,-0.9052812611090427,0.2102546023160334
p05,carrier,1,lakafiaisto,hit,i,115,10,f,67.84,343,3074.42,3371.54,71.96,other,-0.8925198578212356,0.7651239596276831
p05,carrier,1,lakafiaisto,hit,i,115,20,f,67.28,325.45,3065.61,3573.01,72.39,other,-1.0097777780835466,0.748480334834807
p05,carrier,1,lakafiaisto,hit,i,115,30,f,66.81,327.73,3159.36,3588.4,71.5,other,-0.9945442704939129,0.9255904170518482
p05,carrier,1,lakafiaisto,hit,i,115,40,f,66.86,309.54,2792.57,3548.14,69.43,other,-1.1160782630620862,0.2326602084503708
p05,carrier,1,lakafiaisto,hit,i,115,50,f,188.35,333.51,2649.33,3597.44,69.36,other,-0.9559259924815964,-0.03794510543516531
p05,carrier,1,lakafiaisto,hit,i,115,60,f,189.09,363.78,3581.91,3715.48,70.85,other,-0.753681135140277,1.7238609796204953
p05,carrier,1,lakafiaisto,hit,i,115,70,f,192.61,370.96,3405.45,3865.4,71.71,other,-0.7057089489588869,1.3904972984682917
p05,carrier,1,lakafiaisto,hit,i,115,80,f,192.93,391.72,3099.2,3672.77,72.87,other,-0.5670038535374861,0.8119376965592908
p05,carrier,1,lakafiaisto,hit,i,115,90,f,192.31,426.44,3179.32,3594.07,73.89,other,-0.33502693094446956,0.9632983342897378
p05,carrier,1,lakafiaisto,hit,i,115,100,f,192.4,465.34,2619.88,3508.82,74.64,other,-0.07512191110379146,-0.09358128592894482
p05,carrier,1,lakafiaisto,hit,i,128.13,0,f,203.51,981.4,1788.46,2722.59,72.81,other,3.3728622672761683,-1.6642785078691298
p05,carrier,1,lakafiaisto,hit,i,128.13,10,f,206.72,820.68,1861.84,2981.26,74.78,other,2.299033609466558,-1.5256509043162076
p05,carrier,1,lakafiaisto,hit,i,128.13,20,f,209.71,758,2051.42,3190.52,74.05,other,1.8802457780111934,-1.1675012575246695
p05,carrier,1,lakafiaisto,hit,i,128.13,30,f,212.9,652.14,2095.48,3225.25,73.8,other,1.172956693169697,-1.0842642418181863
p05,carrier,1,lakafiaisto,hit,i,128.13,40,f,214.67,641.49,2195.59,3269.61,73.56,other,1.1018001774549615,-0.8951390116235407
p05,carrier,1,lakafiaisto,hit,i,128.13,50,f,219.4,546.59,2205.07,3245.08,73.42,other,0.4677388308513531,-0.8772296401097535
p05,carrier,1,lakafiaisto,hit,i,128.13,60,f,220.84,456.75,2358.4,3294.87,74.17,other,-0.13251481908403362,-0.5875625584421386
p05,carrier,1,lakafiaisto,hit,i,128.13,70,f,220.77,454.12,2178.86,3280.01,73.19,other,-0.1500868037159355,-0.9267448961621125
p05,carrier,1,lakafiaisto,hit,i,128.13,80,f,219.31,453.68,2183.26,3287.83,70.7,other,-0.15302660342621563,-0.9184325296367258
p05,carrier,1,lakafiaisto,hit,i,128.13,90,f,219.21,456.53,2120.02,3291.54,67.92,other,-0.13398471893917388,-1.0379039066970535
p05,carrier,1,lakafiaisto,hit,i,128.13,100,f,218.02,454.11,2096.34,3311,64.59,other,-0.15015361734571453,-1.0826395519973149
p05,carrier,1,lakagiaisto,hit,a,142.24,0,f,198.01,705.12,2105.56,2942.39,78.31,other,-0.886548894327156,1.5749713960500447
p05,carrier,1,lakagiaisto,hit,a,142.24,10,f,195.32,835.84,1917.52,2858.7,79.5,other,0.21118201328382838,0.8495068460313356
p05,carrier,1,lakagiaisto,hit,a,142.24,20,f,194.61,851.97,1719.45,2466.13,81.15,other,0.34663488614004906,0.08534622370520477
p05,carrier,1,lakagiaisto,hit,a,142.24,30,f,194.85,850.68,1604.2,2251.09,82.29,other,0.3358020153412558,-0.3592920946826713
p05,carrier,1,lakagiaisto,hit,a,142.24,40,f,195.54,902.03,1606.99,2188.43,81.73,other,0.7670174537273028,-0.34852818224621007
p05,carrier,1,lakagiaisto,hit,a,142.24,50,f,197.52,925.14,1613.29,2211.97,81.11,other,0.9610853949366805,-0.3242225735187168
p05,carrier,1,lakagiaisto,hit,a,142.24,60,f,200.02,994.93,1690.93,2136.73,81.45,other,1.5471521027256228,-0.02468488120084484
p05,carrier,1,lakagiaisto,hit,a,142.24,70,f,203.21,970.92,1610.16,2232.9,82.05,other,1.3455263446798784,-0.3362982172198361
p05,carrier,1,lakagiaisto,hit,a,142.24,80,f,206.72,852.83,1743.12,2345.77,83.3,other,0.3538568000059109,0.17666586792421526
p05,carrier,1,lakagiaisto,hit,a,142.24,90,f,209.17,843.01,1810.99,2396.45,83.22,other,0.2713926207468846,0.4385105765488157
p05,carrier,1,lakagiaisto,hit,a,142.24,100,f,210.49,819.04,2132.42,3240.29,82.02,other,0.07010276567164501,1.6785981659580569
p05,carrier,1,lakagiaisto,hit,i,43.21,0,f,199.8,428.3,3144.91,3416.56,67.85,other,-0.32259959580555786,0.8982918497127944
p05,carrier,1,lakagiaisto,hit,i,43.21,10,f,198.09,420.99,3109.55,3430.89,69.57,other,-0.3714403591740761,0.8314906496360529
p05,carrier,1,lakagiaisto,hit,i,43.21,20,f,196.47,440,2997.58,3407.94,71,other,-0.2444276489640172,0.6199598133070701
p05,carrier,1,lakagiaisto,hit,i,43.21,30,f,197.3,459.01,2885.62,3384.99,72.14,other,-0.11741493875395828,0.40844786872019084
p05,carrier,1,lakagiaisto,hit,i,43.21,40,f,198.13,505.29,2807.56,3351.48,73.34,other,0.19179853986369205,0.2609789298629938
p05,carrier,1,lakagiaisto,hit,i,43.21,50,f,198.96,555.3,2734.11,3316.53,74.55,other,0.5259335023889441,0.12221908411534968
p05,carrier,1,lakagiaisto,hit,i,43.21,60,f,199.77,588.27,2671.23,3307.9,75.76,other,0.7462180397706194,0.0034278097707356623
p05,carrier,1,lakagiaisto,hit,i,43.21,70,f,200.09,608.2,2616.44,3319.43,76.87,other,0.8793776039203555,-0.10008004521242889
p05,carrier,1,lakagiaisto,hit,i,43.21,80,f,199.67,632.28,2522.87,3284.9,77.6,other,1.040264824428415,-0.2768500760716136
p05,carrier,1,lakagiaisto,hit,i,43.21,90,f,199.18,668.7,2314.22,3113.64,78.09,other,1.2836000640838783,-0.6710262750538605
p05,carrier,1,lakagiaisto,hit,i,43.21,100,f,198.01,705.12,2105.56,2942.39,78.31,other,1.5269353037393407,-1.0652213657782101
p05,carrier,1,lakagiaisto,hit,i,97.25,0,f,210.49,819.04,2132.42,3240.29,82.02,other,2.288076174182787,-1.0144781464891461
p05,carrier,1,lakagiaisto,hit,i,97.25,10,f,211.08,753.08,2020.89,3046.15,81.05,other,1.8473734721598791,-1.2251777461655897
p05,carrier,1,lakagiaisto,hit,i,97.25,20,f,212.59,656.87,2195.09,3090.99,81.05,other,1.204559540055209,-0.8960835987286982
p05,carrier,1,lakagiaisto,hit,i,97.25,30,f,214.8,692,2133.75,3193.62,80.77,other,1.4392758214691685,-1.0119655447894271
p05,carrier,1,lakagiaisto,hit,i,97.25,40,f,217.61,625.96,2378.83,3322.46,80.24,other,0.9980386104080275,-0.5489667293254012
p05,carrier,1,lakagiaisto,hit,i,97.25,50,f,220.79,478.41,2363.38,3196.9,80.31,other,0.012203503017485606,-0.5781544708747693
p05,carrier,1,lakagiaisto,hit,i,97.25,60,f,222.64,474.91,2142.7,3049.3,79.74,other,-0.01118126740519753,-0.9950574356071072
p05,carrier,1,lakagiaisto,hit,i,97.25,70,f,223.77,474.48,2154.24,3223.29,77.51,other,-0.014054253485698645,-0.9732563652200711
p05,carrier,1,lakagiaisto,hit,i,97.25,80,f,225.85,556.49,2210.11,3261.56,73.83,other,0.5338843243326566,-0.8677082020897654
p05,carrier,1,lakagiaisto,hit,i,97.25,90,f,227.51,721.77,2200.38,3195.1,70.6,other,1.6381799973215332,-0.8860898671561315
p05,carrier,1,lakagiaisto,hit,i,97.25,100,f,227.31,538.53,2062.85,3116.26,69.57,other,0.4138870452494024,-1.1459079963007683
p05,carrier,1,lakakiaisto,hit,a,116.95,0,f,202.55,781.42,1748.67,2748.27,77.41,other,-0.2458139780884929,0.1980779518031983
p05,carrier,1,lakakiaisto,hit,a,116.95,10,f,201.53,844.64,1786.05,2861.31,78.24,other,0.28508066679497135,0.34229123025299224
p05,carrier,1,lakakiaisto,hit,a,116.95,20,f,200.83,905.51,1755.65,2585.16,78.01,other,0.7962410121612551,0.22500702306000855
p05,carrier,1,lakakiaisto,hit,a,116.95,30,f,200.15,997.52,1778.89,2671.07,77.01,other,1.5689018200658347,0.31466771303253993
p05,carrier,1,lakakiaisto,hit,a,116.95,40,f,200.48,1063.33,1813.14,2544.97,76.96,other,2.1215461822895096,0.4468053477812146
p05,carrier,1,lakakiaisto,hit,a,116.95,50,f,201.87,1037.61,1815.47,2804.62,77.33,other,1.9055605722546678,0.45579456497725557
p05,carrier,1,lakakiaisto,hit,a,116.95,60,f,204.11,920.52,1838.91,2615.32,77.86,other,0.9222886018433302,0.5462268615760568
p05,carrier,1,lakakiaisto,hit,a,116.95,70,f,206.56,849.43,1813.66,2317.42,79.04,other,0.3253050475129684,0.4488115250095156
p05,carrier,1,lakakiaisto,hit,a,116.95,80,f,208.64,843.16,1712.45,2259.24,79.66,other,0.2726522568862789,0.05833999178576761
p05,carrier,1,lakakiaisto,hit,a,116.95,90,f,210.32,814.64,1747.99,2344.42,79.8,other,0.03315343891607353,0.1954544892738813
p05,carrier,1,lakakiaisto,hit,a,116.95,100,f,211.71,710.31,2024.39,2803.37,79.27,other,-0.8429654839041072,1.2618148467785146
p05,carrier,1,lakakiaisto,hit,i,57.43,0,f,213.95,424.23,3304.16,3781.72,72.95,other,-0.34979274312564934,1.1991428427054749
p05,carrier,1,lakakiaisto,hit,i,57.43,10,f,212.01,431.87,3141.4,3572.03,74.88,other,-0.29874712997442116,0.8916608482345888
p05,carrier,1,lakakiaisto,hit,i,57.43,20,f,210.7,478.24,3045.32,3557.53,75.28,other,0.01106767131124089,0.7101489901075136
p05,carrier,1,lakakiaisto,hit,i,57.43,30,f,207.16,537.56,2971.91,3608.04,74.77,other,0.4074061231608301,0.5714647113282811
p05,carrier,1,lakakiaisto,hit,i,57.43,40,f,203.84,585.49,2930.34,3562.29,74.72,other,0.7276438506920312,0.4929317394054828
p05,carrier,1,lakakiaisto,hit,i,57.43,50,f,203.86,621.23,2721.23,3438.88,75.43,other,0.9664357635225157,0.09788652028649092
p05,carrier,1,lakakiaisto,hit,i,57.43,60,f,204.28,623.25,2048.76,3100.7,76.8,other,0.9799321167378926,-1.1725264609241075
p05,carrier,1,lakakiaisto,hit,i,57.43,70,f,205.3,634.29,1714.06,2900.43,77.86,other,1.0536943640140128,-1.8048330691165737
p05,carrier,1,lakakiaisto,hit,i,57.43,80,f,204.79,653.5,1685.86,2825.31,78.09,other,1.182043346819654,-1.8581077818474598
p05,carrier,1,lakakiaisto,hit,i,57.43,90,f,203.47,712.7,1710.18,2779.5,77.78,other,1.5775800351118947,-1.8121630650525962
p05,carrier,1,lakakiaisto,hit,i,57.43,100,f,202.55,781.42,1748.67,2748.27,77.41,other,2.0367232989538326,-1.7394487496975677
p05,carrier,1,lakakiaisto,hit,i,91.4,0,f,211.71,710.31,2024.39,2803.37,79.27,other,1.5616115775946906,-1.2185656364294868
